ts,symbol,rec_type,llm_action,llm_urgency,llm_conf,spot_parsed,old_strike,new_strike,old_exp,new_exp,new_dte,new_delta,close_px,open_px,net_cash_sh,status,board_reason,D_ACTION,D_PROMO,D_SAMEEXP,D_NETDEBIT,n_legs,actions,llm_summary,llm_warnings,spot_at_eval,rth_high,delta_dollars,strike_breached_intraday,b4_close_without_recover,old_leap_px,has_new_leap,sold_leap,closed_short,b4_subtype
2026-07-08T12:35:18+00:00,OPEN,roll_short,HOLD,routine,92,4.79,5.0,7.5,2026-07-10,2026-07-17,9,0.027,0.11,0.01,-0.1,board_rejected,approval timeout,1,0,0,1,2,"roll_short_call_close,roll_short_call_open","confidence] With 2 DTE and spot at $4.79 vs. strike $5.00, the underlying is 4.4% below the strike — well outside the ±1.5% ATM zone that would trigger concern. The short call carries $0.11/sh ($22.00 total) of pure extrinsic value with zero intrinsic, and the roll-vs-wait breakeven requires the stock to rally to $5.11 (+6.68%) by Friday expiry. Holding to expiry captures that $22.00 in theta deca",,,,,,0,,0,0,1,
2026-07-08T12:35:19+00:00,BULL,roll_short,HOLD,elevated,82,7.27,7.0,7.5,2026-07-10,2026-07-17,9,0.422,0.37,0.24,-0.13,board_rejected,approval window expired — boot recovery (wait cancelled by r,1,0,0,1,2,"roll_short_call_close,roll_short_call_open","confidence] With exactly 2 DTE and only $0.10/sh ($20 total) of extrinsic value remaining, the Terminal-DTE Theta Window rule applies: rolling now costs $74 to close versus an expected $54 intrinsic-only close at expiry if the stock stays flat, saving $20 in theta for free. The roll-vs-wait breakeven is $7.37 (+1.38% from $7.27), and current spot is below that threshold, so waiting dominates. The ","With exactly 2 DTE and only $0.10/sh ($20 total) of extrinsic value remaining, the Terminal-DTE Theta Window rule applies: rolling now costs $74 to close versus an expected $54 intrinsic-only close at expiry if the stock stays flat, saving $20 in theta for free. The roll-vs-wait breakeven is $7.37 (",,,,,0,,0,0,1,
2026-07-08T12:35:21+00:00,TSLA,roll_short,HOLD,routine,88,402.9,412.5,,2026-07-10,,,,4.08,,,filled,via web,1,0,0,0,1,roll_short_call_close,"confidence] Rule 7 (Terminal-DTE Override) governs: the short is at exactly 2 DTE with the underlying ($402.90) sitting 2.32% BELOW the $412.50 strike — well inside the ±1.5% ATM zone and actually OTM, not breached. The $4.08/sh mark is 100% extrinsic and will decay to zero by Friday expiry if the stock stays below $412.50. Rolling now would forfeit up to $408/contract of theta that expires worthl","Rule 7 (Terminal-DTE Override) governs: the short is at exactly 2 DTE with the underlying ($402.90) sitting 2.32% BELOW the $412.50 strike — well inside the ±1.5% ATM zone and actually OTM, not breached. The $4.08/sh mark is 100% extrinsic and will decay to zero by Friday expiry if the stock stays b",,,,,1,,0,0,1,uncovered
2026-07-08T12:35:29+00:00,IREN,roll_short,HOLD,routine,92,39.81,44.0,46.0,2026-07-10,2026-07-17,9,0.289,0.62,1.4,0.78,board_rejected,approval window expired — boot recovery (wait cancelled by r,1,0,0,0,2,"roll_short_call_close,roll_short_call_open","confidence] Terminal-DTE rule applies: with 2 DTE, zero intrinsic, and spot at $39.81 (10.6% below the $44 strike), the short is deeply OTM and the entire $0.62/sh mark is extrinsic that decays to zero by Friday. Rolling now costs $62 in close cost to receive a new credit, while waiting costs nothing and the short almost certainly expires worthless. The roll-vs-wait breakeven requires spot to reac","Terminal-DTE rule applies: with 2 DTE, zero intrinsic, and spot at $39.81 (10.6% below the $44 strike), the short is deeply OTM and the entire $0.62/sh mark is extrinsic that decays to zero by Friday. Rolling now costs $62 in close cost to receive a new credit, while waiting costs nothing and the sh",,,,,0,,0,0,1,
2026-07-08T12:35:32+00:00,RIOT,roll_short,HOLD,routine,93,21.17,25.0,34.0,2026-07-10,2026-07-17,9,0.008,0.08,0.01,-0.07,board_rejected,"recovered from recorded board decision (reject, source=timeo",1,0,0,1,2,"roll_short_call_close,roll_short_call_open","confidence] The Terminal-DTE Override (Rule 4) applies directly: short leg has exactly 2 DTE, spot ($21.17) is 15.4% below the $25.00 strike — far outside the ±1.5% ATM zone that would trigger a breach concern. The close cost is $0.08/sh ($40 total) which is pure extrinsic that decays to $0 if stock stays unchanged. Roll-vs-wait breakeven requires stock to reach $25.08 (+18.47% from here) by expir","The Terminal-DTE Override (Rule 4) applies directly: short leg has exactly 2 DTE, spot ($21.17) is 15.4% below the $25.00 strike — far outside the ±1.5% ATM zone that would trigger a breach concern. The close cost is $0.08/sh ($40 total) which is pure extrinsic that decays to $0 if stock stays uncha",,,,,0,,0,0,1,
2026-07-09T12:36:33+00:00,STRC,cover_leap,,,,,,100.0,,2026-07-17,8,0.006,,0.01,,board_rejected,approval timeout,0,0,0,0,1,open_short_call,,,,,,,,,0,0,0,
2026-07-09T12:36:33+00:00,CIFR,roll_short,HOLD,routine,93,21.85,24.0,25.0,2026-07-10,2026-07-17,8,0.261,0.19,0.58,0.39,board_rejected,approval timeout,1,0,0,0,2,"roll_short_call_close,roll_short_call_open","confidence] With 1 DTE and spot at $21.85 vs. the $24.00 strike, the underlying is 9.8% below the strike — well outside the ±1.5% ATM zone that would trigger concern. The short call carries zero intrinsic value and $0.19/sh of pure extrinsic that will decay to zero by tomorrow's expiration. The roll-vs-wait breakeven requires the stock to reach $24.19 (+10.71%) by expiry, which is implausible in o","With 1 DTE and spot at $21.85 vs. the $24.00 strike, the underlying is 9.8% below the strike — well outside the ±1.5% ATM zone that would trigger concern. The short call carries zero intrinsic value and $0.19/sh of pure extrinsic that will decay to zero by tomorrow's expiration. The roll-vs-wait bre",21.85,24.09,2.24,1,0,,0,0,1,
2026-07-09T12:36:35+00:00,RKLB,roll_short,HOLD,routine,92,83.35,88.5,96.0,2026-07-10,2026-07-17,8,0.194,0.82,1.25,0.43,board_rejected,"recovered from recorded board decision (reject, source=timeo",1,0,0,0,2,"roll_short_call_close,roll_short_call_open","confidence] At 1 DTE with spot at $83.35 vs. strike $88.50, the underlying is approximately 6.2% below the short strike — well outside the ±1.5% ATM zone that would trigger concern. The short leg carries $0.82/sh of pure extrinsic value (zero intrinsic) that will decay to $0.00 by tomorrow's expiry if spot remains below $88.50. The roll-vs-wait breakeven requires the stock to reach $89.32 (+7.16% ","⚠️ Overnight gap risk: a +6.2% gap open tomorrow would breach the $88.50 strike and create assignment risk — monitor pre-market if any macro catalyst (earnings, sector news) is expected. | After expiry, re-enter short promptly; LEAP at 561 DTE and delta 0.73 is healthy but leaving it uncovered for m",,,,,0,,0,0,1,
2026-07-09T12:36:40+00:00,OPEN,roll_short,HOLD,routine,92,4.79,5.0,7.0,2026-07-10,2026-07-17,8,0.03,0.07,0.01,-0.06,board_rejected,approval timeout,1,0,0,1,2,"roll_short_call_close,roll_short_call_open","confidence] With 1 DTE and spot at $4.79 vs. strike $5.00 (4.4% OTM), the short call is comfortably out-of-the-money and carries only $0.07/sh of extrinsic value. The terminal-DTE rule is unambiguous: roll-vs-wait breakeven requires the stock to reach $5.07 (+5.85%) by expiry — well above current spot. Closing now costs $14.00 in theta that will decay to zero by tomorrow's expiration. LEAP delta a",,,,,,0,,0,0,1,
2026-07-09T12:36:41+00:00,BULL,roll_short,ROLL_SHORT,elevated,82,,7.0,7.5,2026-07-10,2026-07-17,8,0.392,0.32,0.2,-0.12,board_rejected,approval timeout,0,0,0,1,2,"roll_short_call_close,roll_short_call_open","confidence] At 1 DTE the short $7.00 call is ITM by $0.24 intrinsic with only $0.08 extrinsic remaining. The terminal-DTE override defaults to HOLD when within ±1.5% of strike, but the underlying is 3.4% above strike — this satisfies override condition (a) (genuine breach >1.5%), releasing the hold. The breach is minor (3.4% above strike, within the 0-3% boundary edge / just crossing into minor br","At 1 DTE the short $7.00 call is ITM by $0.24 intrinsic with only $0.08 extrinsic remaining. The terminal-DTE override defaults to HOLD when within ±1.5% of strike, but the underlying is 3.4% above strike — this satisfies override condition (a) (genuine breach >1.5%), releasing the hold. The breach ",,,,,0,,0,0,1,
2026-07-09T12:36:43+00:00,IREN,roll_short,HOLD,routine,92,43.01,44.0,50.0,2026-07-10,2026-07-17,8,0.244,1.24,1.08,-0.16,board_rejected,approval timeout,1,0,0,1,2,"roll_short_call_close,roll_short_call_open","confidence] With 1 DTE and spot at $43.01, the short $44 strike is 2.3% OTM — well within the ±1.5% ATM zone threshold defined by the Terminal-DTE Override rule. The short leg carries $1.24/sh of pure extrinsic value (zero intrinsic) that will decay entirely to $0 by expiration if IREN closes below $44. Rolling now costs $124 to close and sacrifices all remaining theta; the roll-vs-wait breakeven ","With 1 DTE and spot at $43.01, the short $44 strike is 2.3% OTM — well within the ±1.5% ATM zone threshold defined by the Terminal-DTE Override rule. The short leg carries $1.24/sh of pure extrinsic value (zero intrinsic) that will decay entirely to $0 by expiration if IREN closes below $44. Rolling",,,,,0,,0,0,1,
2026-07-09T12:36:46+00:00,RIOT,roll_short,HOLD,routine,95,21.09,25.0,22.5,2026-07-10,2026-07-17,8,0.36,0.03,0.71,0.68,board_rejected,approval timeout,1,0,0,0,2,"roll_short_call_close,roll_short_call_open","confidence] With 1 DTE and spot at $21.09, the short $25 call is 18.6% OTM with essentially zero intrinsic value and only $0.03/sh extrinsic left. The Terminal-DTE Theta Window rule applies: closing now costs $15.00 total vs. $0.00 at expiry if stock stays below $25.03 — a clear hold. The roll-vs-wait breakeven requires an 18.68% move in one session, which is implausible absent a black-swan event.","With 1 DTE and spot at $21.09, the short $25 call is 18.6% OTM with essentially zero intrinsic value and only $0.03/sh extrinsic left. The Terminal-DTE Theta Window rule applies: closing now costs $15.00 total vs. $0.00 at expiry if stock stays below $25.03 — a clear hold. The roll-vs-wait breakeven",,,,,0,,0,0,1,
2026-07-10T12:33:34+00:00,STRC,cover_leap,,,,,,90.0,,2026-07-17,7,0.211,,0.58,,board_rejected,"recovered from recorded board decision (reject, source=timeo",0,0,0,0,1,open_short_call,,,,,,,,,0,0,0,
2026-07-10T12:33:34+00:00,CIFR,roll_leap,ROLL_LEAP,elevated,93,23.26,24.0,,2026-07-10,,,,0.36,,,board_rejected,approval timeout,0,0,0,0,2,"roll_leap_close,roll_leap_close_short","confidence] The deterministic cycle-continuity release path requires roll_short when short_leg_dte == 0 AND mark <= $0.15/sh; at $0.36/sh extrinsic the continuity threshold is not breached, so the time-gate path governs. With 0 DTE, the time-gate release window (15:00–15:30 ET on a normal session close) forces roll_short to ensure continuous short premium coverage before expiry. Spot at $23.26 is ","The deterministic cycle-continuity release path requires roll_short when short_leg_dte == 0 AND mark <= $0.15/sh; at $0.36/sh extrinsic the continuity threshold is not breached, so the time-gate path governs. With 0 DTE, the time-gate release window (15:00–15:30 ET on a normal session close) forces ",23.26,23.54,0.28,0,1,0.0,0,1,1,fully_naked
2026-07-10T12:33:35+00:00,RKLB,roll_short,ROLL_SHORT,elevated,95,82.55,88.5,88.5,2026-07-10,2026-07-17,7,0.328,0.23,2.22,1.99,board_rejected,approval window expired — boot recovery (wait cancelled by r,0,0,0,0,2,"roll_short_call_close,roll_short_call_open","confidence] The short leg expires today (0 DTE) with only $0.23/sh ($23.00/contract) of extrinsic value remaining. The Terminal-DTE Override rule's cycle-continuity path applies: at 0 DTE the deterministic guard forces roll_short when extrinsic is at or near the $0.15 threshold, and with intraday decay this position is effectively at expiry. Spot ($82.55) is well below the short strike ($88.50) — ","The short leg expires today (0 DTE) with only $0.23/sh ($23.00/contract) of extrinsic value remaining. The Terminal-DTE Override rule's cycle-continuity path applies: at 0 DTE the deterministic guard forces roll_short when extrinsic is at or near the $0.15 threshold, and with intraday decay this pos",,,,,0,,0,0,1,
2026-07-10T14:56:07+00:00,RKLB,roll_short,ROLL_SHORT,routine,97,79.76,88.5,83.5,2026-07-10,2026-07-17,7,0.372,0.01,2.24,2.23,filled,approved via web button,0,0,0,0,2,"roll_short_call_close,roll_short_call_open","confidence] The short leg expires today (0 DTE) with a mark of $0.01/sh and extrinsic of $0.01/sh, which is at or below the cycle-continuity extrinsic threshold ($0.15/sh). The deterministic cycle-continuity release path forces roll_short regardless of time: the position has effectively expired worthless and must be replaced to maintain income generation. Underlying at $79.76 is 9.9% below the $88","The short leg expires today (0 DTE) with a mark of $0.01/sh and extrinsic of $0.01/sh, which is at or below the cycle-continuity extrinsic threshold ($0.15/sh). The deterministic cycle-continuity release path forces roll_short regardless of time: the position has effectively expired worthless and mu",,,,,0,,0,0,1,
2026-07-13T12:36:18+00:00,STRC,cover_leap,,,,,,100.0,,2026-07-17,4,0.007,,0.01,,board_rejected,approval timeout,0,0,0,0,1,open_short_call,,,,,,,,,0,0,0,
2026-07-13T12:36:18+00:00,TSLA,roll_short,HOLD,routine,88,407.76,412.5,,2026-07-15,,,,5.58,,,board_rejected,approval timeout,1,0,0,0,1,roll_short_call_close,"confidence] Rule 7 (Terminal-DTE Override) governs: the short is at exactly 2 DTE and the underlying ($407.76) is within ±1.5% of the $412.50 strike (-1.1%), placing it squarely in the ATM zone. The mark is $5.58/sh of pure extrinsic (zero intrinsic), which decays to $0 by Friday if the stock stays below $412.50. Rolling now would forfeit up to $558/contract of theta that will be collected for fre","Rule 7 (Terminal-DTE Override) governs: the short is at exactly 2 DTE and the underlying ($407.76) is within ±1.5% of the $412.50 strike (-1.1%), placing it squarely in the ATM zone. The mark is $5.58/sh of pure extrinsic (zero intrinsic), which decays to $0 by Friday if the stock stays below $412.5",,,,,1,,0,0,1,uncovered
2026-07-13T12:36:27+00:00,CIFR,roll_leap,ROLL_LEAP,elevated,95,,24.0,,2026-07-17,,,,0.58,,,board_rejected,approval timeout,0,0,0,0,2,"roll_leap_close,roll_leap_close_short","confidence] Rule 5 hard rule states: 'If LEAP delta > 0.95, treat as deep ITM equity — close or roll deep,' and the deterministic guard (_promote_to_roll_leap_if_hard_rule) promotes any roll_short to roll_leap when LEAP delta >= 0.95. The CIFR 2027-01-15 C7.00 is deep ITM with delta 0.95, intrinsic value of $15.11/sh vs $7.35 cost basis — the LEAP has lost its leverage profile and vega exposure, b",,22.11,22.178,0.068,0,1,0.0,0,1,1,fully_naked
2026-07-15T12:36:12+00:00,STRC,cover_leap,,,,,,95.0,,2026-07-17,2,0.011,,0.01,,board_rejected,approval timeout,0,0,0,0,1,open_short_call,,,,,,,,,0,0,0,
2026-07-15T12:36:12+00:00,BLSH,roll_short,HOLD,routine,93,24.85,27.0,,2026-07-17,,,,0.18,,,board_rejected,approval timeout,1,0,0,0,1,roll_short_call_close,"confidence] The Terminal-DTE Override (Rule 4) applies directly: short has exactly 2 DTE and spot ($24.85) is 8.6% BELOW the $27.00 strike, well outside the ±1.5% ATM zone that would trigger a breach concern. The $0.18/sh mark is pure extrinsic that will decay to $0.00 by Friday expiry if spot stays unchanged. Rolling now costs $18.00 to close and sacrifices that theta for free — the roll-vs-wait ","The Terminal-DTE Override (Rule 4) applies directly: short has exactly 2 DTE and spot ($24.85) is 8.6% BELOW the $27.00 strike, well outside the ±1.5% ATM zone that would trigger a breach concern. The $0.18/sh mark is pure extrinsic that will decay to $0.00 by Friday expiry if spot stays unchanged. ",,,,,1,,0,0,1,uncovered
2026-07-15T12:36:15+00:00,OPEN,roll_short,HOLD,routine,93,,5.5,5.0,2026-07-17,2026-07-24,9,0.286,0.02,0.11,0.09,board_rejected,approval timeout,1,0,0,0,2,"roll_short_call_close,roll_short_call_open","confidence] The Terminal-DTE Theta Window rule applies directly: stock is $4.55 vs. $5.50 strike, meaning the underlying would need to rally +21.3% by Friday to breach the roll-vs-wait breakeven of $5.52. The short mark is $0.02/sh ($4.00 total close cost per contract) which is almost entirely extrinsic that decays to zero by expiration — closing now locks in a $4.00 cost that waiting eliminates e","The Terminal-DTE Theta Window rule applies directly: stock is $4.55 vs. $5.50 strike, meaning the underlying would need to rally +21.3% by Friday to breach the roll-vs-wait breakeven of $5.52. The short mark is $0.02/sh ($4.00 total close cost per contract) which is almost entirely extrinsic that de",,,,,0,,0,0,1,
2026-07-15T12:36:16+00:00,IREN,roll_short,HOLD,routine,93,38.59,43.0,45.0,2026-07-17,2026-07-24,9,0.242,0.36,0.96,0.6,board_rejected,approval timeout,1,0,0,0,2,"roll_short_call_close,roll_short_call_open","confidence] With spot at $38.59 and the short strike at $43.00, the underlying is 11.4% below the strike — well outside the ±1.5% ATM zone that would trigger a roll concern. The short call carries zero intrinsic value and only $0.36/sh of extrinsic that will decay to zero by Friday expiry. Closing now costs $36/contract in theta that would otherwise be collected for free; the roll-vs-wait breakeve","With spot at $38.59 and the short strike at $43.00, the underlying is 11.4% below the strike — well outside the ±1.5% ATM zone that would trigger a roll concern. The short call carries zero intrinsic value and only $0.36/sh of extrinsic that will decay to zero by Friday expiry. Closing now costs $36",,,,,0,,0,0,1,
2026-07-15T12:36:20+00:00,MSTR,roll_short,HOLD,routine,88,97.58,104.0,,2026-07-17,,,,1.24,,,board_rejected,approval timeout,1,0,0,0,1,roll_short_call_close,"confidence] Rule 7 (Terminal-DTE Override) governs: the short is at exactly 2 DTE and the underlying ($97.58) is 6.17% BELOW the $104 strike, placing it firmly outside the ±1.5% ATM breach zone. The short is entirely extrinsic ($1.24/sh, $248/contract) with zero intrinsic value. Rolling now would forfeit all remaining theta that decays to zero by Friday's expiry. The roll-vs-wait breakeven require","Rule 7 (Terminal-DTE Override) governs: the short is at exactly 2 DTE and the underlying ($97.58) is 6.17% BELOW the $104 strike, placing it firmly outside the ±1.5% ATM breach zone. The short is entirely extrinsic ($1.24/sh, $248/contract) with zero intrinsic value. Rolling now would forfeit all re",,,,,1,,0,0,1,uncovered
2026-07-15T12:36:26+00:00,BULL,roll_short,ROLL_SHORT,elevated,82,,7.0,,2026-07-17,,,,0.6,,,board_rejected,approval timeout,0,0,0,0,1,roll_short_call_close,"confidence] The terminal-DTE override defaults to HOLD when the underlying is within ±1.5% of strike, but this short is 7.6% ITM — well past the 1.5% ATM zone threshold, triggering override condition (a). With only $0.07/sh extrinsic ($14 total) remaining, the theta-save argument is minimal and does not justify holding through assignment risk on 2 contracts. At 7.6% ITM this qualifies as a Major b","The terminal-DTE override defaults to HOLD when the underlying is within ±1.5% of strike, but this short is 7.6% ITM — well past the 1.5% ATM zone threshold, triggering override condition (a). With only $0.07/sh extrinsic ($14 total) remaining, the theta-save argument is minimal and does not justify",,,,,1,,0,0,1,uncovered
2026-07-15T12:36:27+00:00,RIOT,roll_short,HOLD,routine,92,20.19,22.0,21.0,2026-07-17,2026-07-24,9,0.435,0.2,0.94,0.74,board_rejected,approval timeout,1,0,0,0,2,"roll_short_call_close,roll_short_call_open","confidence] The Terminal-DTE rule applies: with 2 DTE and spot at $20.19 vs. strike $22.00, the underlying is 8.97% below the strike — well outside the ±1.5% ATM zone. The short is entirely extrinsic ($0.20/sh) and the roll-vs-wait breakeven requires the stock to reach $22.20 (+9.96%) by Friday, which is implausible given chop regime and VIX at 16.41. Closing now costs $100 in extrinsic that will ","The Terminal-DTE rule applies: with 2 DTE and spot at $20.19 vs. strike $22.00, the underlying is 8.97% below the strike — well outside the ±1.5% ATM zone. The short is entirely extrinsic ($0.20/sh) and the roll-vs-wait breakeven requires the stock to reach $22.20 (+9.96%) by Friday, which is implau",,,,,0,,0,0,1,
2026-07-15T12:36:30+00:00,HOOD,roll_leap,ROLL_LEAP,elevated,92,113.45,112.0,,2026-07-31,,,,9.03,,,board_rejected,approval timeout,0,0,0,0,2,"roll_leap_close,roll_leap_close_short","confidence] The HOOD 2027-01-15 C65 LEAP carries a delta of 0.91, well above the 0.80 acceptable ceiling and dangerously close to the 0.95 hard-rule trigger that mandates treating it as deep-ITM equity. At $113.45 spot vs. $65 strike the LEAP is $48.45 ITM (74.5% above strike), meaning nearly all of its value is intrinsic and vega/theta leverage — the core PMCC benefit — is severely compressed. Th",,,,,,1,0.0,0,1,1,fully_naked
2026-07-15T12:36:32+00:00,TSLA,roll_short,HOLD,routine,88,396.18,420.0,,2026-07-17,,,,0.85,,,board_rejected,approval timeout,1,0,0,0,1,roll_short_call_close,"confidence] At 2 DTE with the underlying at $396.18 vs. the $420 short strike, the stock is 5.99% BELOW the strike — this is not a breach of any kind. The short call is 100% extrinsic ($0.85/sh) with zero intrinsic value, and the roll-vs-wait breakeven requires the stock to rally +6.23% to $420.85 by expiry. Rule 7 (Terminal-DTE Override) explicitly defaults to HOLD when ≤2 DTE and the underlying ","At 2 DTE with the underlying at $396.18 vs. the $420 short strike, the stock is 5.99% BELOW the strike — this is not a breach of any kind. The short call is 100% extrinsic ($0.85/sh) with zero intrinsic value, and the roll-vs-wait breakeven requires the stock to rally +6.23% to $420.85 by expiry. Ru",,,,,1,,0,0,1,uncovered
2026-07-16T12:35:44+00:00,STRC,cover_leap,,,,,,95.0,,2026-07-17,1,0.01,,0.01,,board_rejected,approval timeout,0,0,0,0,1,open_short_call,,,,,,,,,0,0,0,
2026-07-16T12:35:44+00:00,CIFR,roll_leap,ROLL_LEAP,elevated,95,,23.5,20.0,2026-07-24,2026-07-24,8,0.519,0.31,1.27,0.96,board_rejected,approval timeout,0,0,1,0,4,"roll_leap_close_short,roll_leap_close,roll_leap_open,roll_leap_open_short","confidence] The CIFR 2027-01-15 C7.00 LEAP carries a delta of 0.96, breaching the hard-rule ceiling of 0.95 — at this level it behaves as near-pure equity with minimal leverage benefit and maximum assignment-equivalent risk on the short leg. Rule 6 also flags that a LEAP delta above 0.80 is outside the acceptable range (0.55–0.80), reinforcing the need to roll down to a higher strike that restores","The CIFR 2027-01-15 C7.00 LEAP carries a delta of 0.96, breaching the hard-rule ceiling of 0.95 — at this level it behaves as near-pure equity with minimal leverage benefit and maximum assignment-equivalent risk on the short leg. Rule 6 also flags that a LEAP delta above 0.80 is outside the acceptab",19.87,19.27,-0.6,0,0,0.0,1,1,1,
2026-07-16T12:35:48+00:00,BLSH,roll_short,HOLD,routine,95,25.13,27.0,,2026-07-17,,,,0.09,,,board_rejected,approval timeout,1,0,0,0,1,roll_short_call_close,"confidence] The Terminal-DTE Override (Rule 4) applies: with 1 DTE and the underlying at $25.13 vs the $27.00 strike, the stock is 7.0% BELOW the strike — well outside the ±1.5% ATM zone that would trigger a breach concern. The short call is nearly worthless at $0.09/sh ($9.00/contract) and will expire at $0.00 if the stock stays below $27.09 (the roll-vs-wait breakeven requires a +7.80% move by t","The Terminal-DTE Override (Rule 4) applies: with 1 DTE and the underlying at $25.13 vs the $27.00 strike, the stock is 7.0% BELOW the strike — well outside the ±1.5% ATM zone that would trigger a breach concern. The short call is nearly worthless at $0.09/sh ($9.00/contract) and will expire at $0.00",,,,,1,,0,0,1,uncovered
2026-07-16T12:35:50+00:00,IREN,roll_short,HOLD,routine,93,38.28,43.0,43.5,2026-07-17,2026-07-24,8,0.271,0.19,1.06,0.87,board_rejected,approval timeout,1,0,0,0,2,"roll_short_call_close,roll_short_call_open","confidence] At 1 DTE, the short $43C is deeply OTM (spot $38.28 vs strike $43.00, -11.4% away) with only $0.19/sh of pure extrinsic remaining. The terminal-DTE rule is unambiguous: closing now costs $19.00 in theta you would otherwise collect for free by expiration tomorrow. The roll-vs-wait breakeven requires spot to reach $43.19 (+12.83%) by expiry — a move far beyond any reasonable 1-day implie",,,,,,0,,0,0,1,
2026-07-16T12:35:54+00:00,MSTR,roll_short,HOLD,routine,91,97.47,104.0,,2026-07-17,,,,0.75,,,board_rejected,approval timeout,1,0,0,0,1,roll_short_call_close,"confidence] Rule 7 (Terminal-DTE Override) governs: with 1 DTE and the underlying at $97.47 vs. the $104 strike, the stock is 6.7% BELOW the strike — deeply OTM, not in breach territory. The short has zero intrinsic value and $0.75/sh ($150/contract) of pure extrinsic that decays to zero by tomorrow's close. Buying back now costs $150 to avoid a risk that doesn't exist; the roll-vs-wait breakeven ","Rule 7 (Terminal-DTE Override) governs: with 1 DTE and the underlying at $97.47 vs. the $104 strike, the stock is 6.7% BELOW the strike — deeply OTM, not in breach territory. The short has zero intrinsic value and $0.75/sh ($150/contract) of pure extrinsic that decays to zero by tomorrow's close. Bu",,,,,1,,0,0,1,uncovered
2026-07-16T12:35:59+00:00,BULL,roll_short,ROLL_SHORT_EARLY,elevated,82,7.69,7.5,8.0,2026-07-24,2026-07-24,8,0.37,0.42,0.19,-0.23,board_rejected,approval timeout,0,0,1,1,2,"roll_short_call_close,roll_short_call_open","confidence] The short $7.50 strike is breached by ~2.5% ($7.69 spot), placing it squarely in the Minor Breach zone (0-3% above strike). With 8 DTE remaining and only $0.23/sh of extrinsic value left in the short versus $0.42/sh mark cost to close, the position is bleeding — the short is now a net liability relative to the original $0.33 credit received (P/L = -27%). No cooldown applies (no prior r","The short $7.50 strike is breached by ~2.5% ($7.69 spot), placing it squarely in the Minor Breach zone (0-3% above strike). With 8 DTE remaining and only $0.23/sh of extrinsic value left in the short versus $0.42/sh mark cost to close, the position is bleeding — the short is now a net liability rela",,,,,0,,0,0,1,
2026-07-16T12:36:01+00:00,RIOT,roll_short,HOLD,routine,93,20.1,22.0,30.0,2026-07-17,2026-07-24,8,0.009,0.09,0.01,-0.08,board_rejected,approval timeout,1,0,0,1,2,"roll_short_call_close,roll_short_call_open","confidence] Terminal-DTE rule applies: with 1 DTE remaining and spot at $20.10 vs $22.00 strike, the underlying is 9.45% below strike — well outside the ±1.5% ATM zone that would trigger a hold override. The short is entirely extrinsic ($0.09/sh) and will decay to zero by Friday close with stock unchanged. Rolling now costs $45 in close cost to capture a new credit that cannot meaningfully exceed ","Terminal-DTE rule applies: with 1 DTE remaining and spot at $20.10 vs $22.00 strike, the underlying is 9.45% below strike — well outside the ±1.5% ATM zone that would trigger a hold override. The short is entirely extrinsic ($0.09/sh) and will decay to zero by Friday close with stock unchanged. Roll",,,,,0,,0,0,1,
2026-07-16T12:36:04+00:00,TSLA,roll_short,HOLD,routine,91,394.46,420.0,,2026-07-17,,,,0.38,,,board_rejected,approval timeout,1,0,0,0,1,roll_short_call_close,"confidence] At 1 DTE with the underlying at $394.46, the short $420 strike is 6.5% OTM — well outside the ±1.5% ATM zone that would trigger the Terminal-DTE Override hold. However, the position is OTM (not breached), intrinsic is $0.00, and the entire $0.38 mark is pure extrinsic that decays to zero by tomorrow's expiry. The roll-vs-wait breakeven requires the stock to rally +6.57% to $420.38 by e","At 1 DTE with the underlying at $394.46, the short $420 strike is 6.5% OTM — well outside the ±1.5% ATM zone that would trigger the Terminal-DTE Override hold. However, the position is OTM (not breached), intrinsic is $0.00, and the entire $0.38 mark is pure extrinsic that decays to zero by tomorrow",,,,,1,,0,0,1,uncovered
2026-07-17T12:34:36+00:00,STRC,cover_leap,,,,,,90.0,,2026-08-21,35,0.275,,1.05,,board_rejected,approval timeout,0,0,0,0,1,open_short_call,,,,,,,,,0,0,0,
2026-07-20T12:33:27+00:00,STRC,cover_leap,,,,,,90.0,,2026-08-21,32,0.287,,1.2,,board_rejected,approval timeout,0,0,0,0,1,open_short_call,,,,,,,,,0,0,0,
2026-07-20T12:33:27+00:00,CIFR,roll_leap,ROLL_LEAP,urgent,97,17.56,21.5,,2026-07-24,,,,0.14,,,board_rejected,approval timeout,0,0,0,0,2,"roll_leap_close,roll_leap_close_short","confidence] The LEAP (CIFR Jan 2027 C7.00) shows delta 0.00, which is almost certainly a data error given the underlying is at $17.56 — 150.9% above the $7.00 strike with intrinsic value of $10.56/share — but regardless of cause, a reported delta of 0.00 is far below the 0.40 floor and outside the acceptable 0.55-0.80 range, mandating roll_leap per Rule 6 and Hard Rule 5. The LEAP has 179 DTE (abo","The LEAP (CIFR Jan 2027 C7.00) shows delta 0.00, which is almost certainly a data error given the underlying is at $17.56 — 150.9% above the $7.00 strike with intrinsic value of $10.56/share — but regardless of cause, a reported delta of 0.00 is far below the 0.40 floor and outside the acceptable 0.",17.56,21.015,3.455,0,1,0.0,0,1,1,fully_naked
